Alphabet,Immatriculation,Raison sociale,Enseigne,Adresse,Code postal,Ville,Téléphone,Fax,E-mail,Site web,Hyperlink
S,IM 038 24 0005,SILADEN,,"16 IMPASSE DU GRAND PRE, Route de Besançon",38930,CLELLES,,,v.monavon@siladen-co.fr,www.siladen-co.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32168
S,IM 016 24 0003,SILC BY CASSIOPÉE,,"1, BOULEVARD LIEDOT, BP 80161",16000,ANGOULEME,+33 5 45 97 41 60,,contact@silc.fr,https:/www.silc.fr/,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31797
S,IM 075 10 0175,SILVER VOYAGES / MANOR,,"30, RUE WASHINGTON",75008,PARIS,+33 1 45 63 13 00,,silvervoyages@wanadoo.fr,www.silvervoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33363
S,IM 075 12 0274,SIRENES VOYAGES,,"65, RUE DU FBG DU TEMPLE",75010,PARIS,+33 1 42 41 00 22,,sirenes.voyages@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33795
S,IM 093 12 0008,SISSI VOYAGES,,"86, AVENUE JEAN-JAURÈS",93500,PANTIN,+33 1 49 42 97 00,,naamane.h@hotmail.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34679
S,IM 075 10 0153,SJGF / CEDIV,AKILANGA -SETC AMAHUCA (TO) - CEDIV -,"20, RUE DU SENTIER",75002,PARIS,+33 1 58 65 58 67,,anthony.lecardonnel@akilanga.com,www.akilanga.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33356
S,IM 075 22 0001,SKYLR,OPTIONIZR,"66, AVENUE DES CHAMPS ELYSÉES",75008,PARIS,,,contact@optionizr.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33980
S,IM 069 11 0040,SLD VOYAGES / CEDIV,CEDIV,39 CHEMIN DES PEUPLIERS,69570,DARDILLY,+33 4 72 52 32 05,,jcgeneyne@sldvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32970
S,IM 084 23 0002,SLIMMERSION,S.L.IMMERSION,35 IMPASSE DES MÛRIERS,84450,SAINT SATURNIN LES AVIGNON,+33 6 26 57 25 10,,celtina.masardo@slimmersion-france.com,www.slimmersion-france.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34196
S,IM 059 14 0003,SLM TRAVEL & DISCOVERY / SELECTOUR,SLM TD,"29/31, GRAND PLACE",59100,ROUBAIX,+33 3 20 65 12 01,,contact@slmtravel.fr,www.slmtravel.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32657
S,IM 093 18 0010,SLM TRAVEL & UMRAH / SELECTOUR,OMRADISCOUNT.FR,"32, RUE DU PRÉ SAINT GERVAIS",93500,PANTIN,+33 1 77 37 36 99,,contact@slmtravel.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34698
S,IM 031 12 0013,SMART TOUR / SELECTOUR,,"12, AVENUE DU CIMETIÈRE",31500,TOULOUSE,+33 5 61 99 94 05,,smartin@smarttour.net,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31976
S,IM 044 16 0002,SMG - ESPRIT NOMADE / CEDIV,ESPRIT NOMADE,"12, RUE MARTIN LUTHER KING, BP 2255",44240,LA CHAPELLE SUR ERDRE,+33 2 40 77 65 93,,contact@esprit-nomade-voyages.fr,www.esprit-nomade-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32282
S,IM 094 22 0004,SMILE VOYAGES / CEDIV,CEDIV,"132, RUE PAUL VAILLANT COUTURIER",94140,ALFORTVILLE,+33 6 01 49 75 33,,contact@smilevoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34740
S,IM 092 10 0016,SNCF CONNECT,,"2, PLACE DE LA DÉFENSE",92053,PARIS LA DEFENSE CEDEX,+33 1 74 54 13 01,,Franck_GERVAIS@connect-tech.sncf,www.voyages-sncf.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34458
S,IM 038 15 0001,SNVA EUROPE AUTOCARS ISERE SAVOIE GELON / SELECTOUR,EUROPE AUTOCARS VOYAGES,ZI DES MOULINS- ST PIERRE D'ALLEVARD,38830,CRETS EN BELLEDONNE,+33 4 76 97 50 35,,alexandre@allvoyages.com,www.europe-autocars.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32158
S,IM 063 10 0036,SO DIFFERENT / CDMV,CDMV,"9, RUE DES CORDELIERS",63100,CLERMONT FERRAND,+33 4 73 75 72 24,,sonia.ouvry@sodifferent.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32780
S,IM 094 18 0013,SOB TRAVEL - TUI,TUI STORE,139 GRANDE RUE CHARLES DE GAULLE,94130,NOGENT SUR MARNE,,,sboularaoui@tuifrance.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34735
S,IM 001 10 0001,SOBRETOUR - ITINEA VOYAGES / SELECTOUR,SELECTOUR SOBRETOUR INTINEA VOYAGES,"1, COURS DE VERDUN",01000,BOURG EN BRESSE,+33 4 74 22 58 15,,sobretour.selectour@wanadoo.fr,www.selectour-itinea.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31466
S,IM 075 12 0225,SOCIETE DE SERVICES TOURISTIQUES,GLOBUS / COSMOS,"20, RUE THÉRÈSE",75001,PARIS,+33 1 49 26 03 02,,globus.sst@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33778
S,IM 069 15 0007,SOCIETE REGIONALE DE VOYAGES - SRV -,QUARTIER LIBRE -,"73 TER, RUE FRANCIS DE PRESSENSÉ",69100,VILLEURBANNE,+33 4 78 53 39 28,,fabien.krol@quartier-libre.fr,www.quartier-libre.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32978
S,IM 011 18 0004,SOCIETE TOURISME HOSPITALET - STH - / CEDIV,CHÂTEAU L'HOSPITALET - CEDIV -,DOMAINE DE L'HOSPITALET,11100,NARBONNE,+33 4 68 45 28 50,,a.agop@gerard-bertrand.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31610
S,IM 059 12 0030,SOLAIR VOYAGES / SELECTOUR,,C. CIAL LILLENIUM - CELLULE A16 BIS -,59000,LILLE,+33 3 20 42 02 96,,solairvoyages@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32652
S,IM 044 19 0006,SOLANJA,Solanja votre voyage fait-main,"44 LA GÉRARDAIS - SAINT-ROCH, Route Nationale 152",44160,PONTCHÂTEAU,+33 6 87 57 67 07,,solanjavoyages@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32284
S,IM 075 11 0020,SOLARI VOYAGES / SELECTOUR,,"137, RUE DE SÈVRES",75006,PARIS,+33 1 56 26 56 70,,solari-voyages@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33670
S,IM 075 10 0281,SOLEA VACANCES,SOLEA VACANCES,"CITÉ PARCHAPPE- 21, RUE DU FBG SAINT-ANTOINE",75011,PARIS,,,aen@solea-voyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33430
S,IM 075 11 0217,SOLEIL VOYAGES / SELECTOUR,SOLEIL TOURS,"58, BLD DE LA CHAPELLE",75018,PARIS,+33 1 42 58 12 60,,comptabilite@selectour.com,www.soleil-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33711
S,IM 075 10 0145,SOLTOURS FRANCE / MANOR,SOLTOURS,"46, RUE DE RIVOLI",75004,PARIS,+33 1 42 71 24 34,,soltours@soltours.fr,www.soltours.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33354
S,IM 092 16 0013,SOMERSET,,"253, RUE DU FAUBOURG SAINT-MARTIN",75010,PARIS,+33 1 40 05 05 15,,info@somerset.fr,www.somerset.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34537
S,IM 040 12 0014,SORELH VOYAGES / HAVAS VOYAGES,HAVAS VOYAGES,"3, AVENUE SADI CARNOT, 1, rue Hector Berlioz - CS 13061",40000,MONT DE MARSAN,+33 5 58 45 29 29,,psauquere@havas-voyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32187
S,IM 095 17 0001,SOTRAVELING / CEDIV,CEDIV,"82, RUE ABEL GANCE, Houelbourg 2/3 Voie Verte",95310,SAINT OUEN L'AUMÔNE,+33 6 07 83 12 99,,contact@sotraveling.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34752
S,IM 075 12 0346,SOVANN VOYAGE / SELECTOUR,,"48, RUE BRANLY",95330,DOMONT,+33 1 39 33 61 68,,info@sovannvoyage.fr,www.sovannvoyage.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33803
S,IM 069 10 0032,SPARTNER / MANOR,,"14, RUE ROYALE",69001,LYON,+33 4 78 78 61 61,,etienne.fretault@equator-motorsport.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32937
S,IM 062 11 0019,SPORT DISTRIBUTION / SELECTOUR,CAP INSOLITE VOYAGES,"6, AVENUE WINSTON CHURCHILL",62223,SAINTE CATHERINE LES ARRAS,+33 3 21 55 07 03,,agence@cap-insolite.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32766
S,IM 048 10 0003,SPORTINCENTIVESFRANCE,FRANCE MARATHON by Sport Incentives international,"244, RUE CLAUDE-FRANÇOIS - PARC 2000",34080,MONTPELLIER,+33 4 67 50 46 42,,laurence.coulon@france-marathon.fr,www.france-marathon.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32342
S,IM 075 00 0013,SPORTS CAMPUS INTERNATIONAL,,"3, RUE PORTETENI",40480,VIEUX BOUCAU LES BAINS,,,infos@planetevacances.net,www.oceanridervillage.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33311
S,IM 075 10 0097,SPORTS ELITE JEUNES / UNOSEL,,"33, AVENUE D'ITALIE",75013,PARIS,+33 1 45 48 70 70,,xavier.obert@clc.fr,www.sportselitejeunes.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33346
S,IM 066 17 0003,SPORTS ET LOISIRS - EQUIFUN,,DOMAINE DE CASTEL FIZEL,66220,CAUDIES DE FINOUILLEDES,+33 4 68 63 37 18,,contact@equifun.net,www.equifun.net,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32858
S,IM 044 11 0019,SPOTS D'EVASION / CEDIV,CEDIV,"9, RUE MARCEL SEMBAT",44100,NANTES,+33 2 40 35 22 00,,jm.thuault@spots-evasion.com,www.spots-evasion.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32254
S,IM 071 11 0010,SRMV VOYAGES (STE ROMAND MACON VOYAGES) / SELECTOUR,ROMAND VOYAGES - CHEMINS ET RENCONTRES,"9, RUE DE LA CHAPELLE",71850,CHARNAY LES MACON,+33 3 85 21 91 21,,sylviane@romand-voyages.fr,www.srmv.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33128
S,IM 094 23 0003,ST MAUR VOYAGES - TUI,TUI STORE - St Maur les Fosses,"4, AVENUE DU MESNIL",94210,SAINT MAUR DES FOSSÉS,+33 6 07 03 91 85,,benoitrobert1972@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34742
S,IM 015 11 0002,STAC VOYAGES,,"9, PLACE DU SQUARE",15000,AURILLAC,+33 4 71 48 48 77,,info@stacvoyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31776
S,IM 075 10 0158,STAR EVENT CROISIERE,,"271, RUE DU FAUBOURG SAINT-ANTOINE, Villa Mercedes",75011,PARIS,+33 1 43 44 73 77,,starevents@wanadoo.fr,www.starevents.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33359
S,IM 091 11 0001,STARS VOYAGES / TOURCOM,TOURCOM,15 SQUARE CHARLES PÉGUY,91250,SAINT GERMAIN LES CORBEIL,,,starsvoyages@stars-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34438
S,IM 092 10 0087,STEAM EVASION / CDMV,CDMV,"104 BIS, AVENUE DU BAC",94210,LA VARENNE ST-HILAIRE,+33 1 43 97 96 33,,emmanuelle@steamevasion.com,www.steamevasion.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34482
S,IM 086 13 0002,STEPH'Y TRAVEL AGENCY / MANOR,,"72, AVENUE DE BORDEAUX- SITE DU MOULIN, Avenue Nelson Mandela",86130,JAUNAY MARIGNY,+33 5 49 00 40 56,,direction@stephytravel.fr,www.stephytravel.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34259
S,IM 035 12 0014,STIM BUILDING - AGENCE MTC / CEDIV,MONDIAL TOURISME CONCEPT-LA VOYAGERIE - CEDIV,PARC EDONIA- BÂT H-RUE DE LA TERRE VICTORIA,35760,SAINT GREGOIRE,+33 2 99 23 62 62,,yoann@agencemtc.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32092
S,IM 069 10 0058,STRATEGY VOYAGES / SELECTOUR,MILLEVISTA VOYAGES - SELECTOUR AFFAIRES,"48, BLD DES BROTTEAUX",69006,LYON,+33 4 78 24 00 09,,cvert@millevista.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32952
S,IM 075 12 0268,SUCCES DES STIM,,"10, RUE VINEUSE",75116,PARIS,+33 1 56 91 19 11,,ludovic@succes-des-stim.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33794
S,IM 075 12 0042,SUCCES VOYAGE / MANOR,,"164, RUE DE COURCELLES",75017,PARIS,+33 1 56 21 30 00,,sguilleminot@succes-voyage.com,www.succes-voyage.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33747
S,IM 084 11 0002,SUD EVASION SAS / TOURCOM,TOURCOM,250 CHEMIN DE TALAUD - BP 20014,84201,CARPENTRAS CEDEX,+33 4 90 60 15 00,,tristan@sud-evasion.com,www.sud-evasion.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34181
S,IM 034 24 0009,SUD EVENTS,Feely Evenements,95 RUE JOSEPH ALOIS SCHUMPETER,34470,PEROLS,,,faustine@feely-evenements.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32061
S,IM 011 10 0002,SUDFRANCE.FR,,"205, RUE GÉRARD DESARGUES",11000,CARCASSONNE,+33 4 68 11 40 76,,direction@sudfrance.fr,www.sudfrance.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31601
S,IM 033 17 0020,SUN 7 PASSION VOYAGES - TUI,TUI FRANCE,"197, BLD DE LA PLAGE",33120,ARCACHON,,,agencearcachon@tuifrance.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32026
S,IM 033 10 0040,SUNELIA,,"101, AVENUE PÉRIÉ, 32, Allée de Boutaut",33250,BRUGES,+33 5 57 14 33 60,,contact@sunelia.com,www.sunelia.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32001
S,IM 042 19 0004,SUPERNOVA / CEDIV,CEDIV,"51, RUE SIBERT, Zone Industrielle Le Pacage",42400,SAINT CHAMOND,,,jcarret@supernova-voyages.com,www.sejours-adaptes.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32199
S,IM 006 23 0004,SVC VOYAGES,SEJOURS VOYAGES,"29, BLD MARÉCHAL JUIN",06800,CAGNES SUR MER,+33 4 22 13 08 60,,contact@sejoursvoyages.com,www.sejoursvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31556
S,IM 075 11 0294,SVIF - SPORT VOYAGES / SELECTOUR,Sport Voyages International Fédération,"21-23, AVENUE DE LA PORTE DE CHATILLON",75014,PARIS,+33 1 43 95 03 03,,sportvoyages@svif.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33735
S,IM 035 11 0023,SVM SOCIETE DES VOYAGES MALOUINS / SELECTOUR,SVM VOYAGES MORVAN,"2, PLACE DU POIDS DU ROY",35400,SAINT MALO,+33 2 99 20 03 20,,svm-groupes@selectour.com,www.voyagesmorvan.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32085
S,IM 069 10 0070,SYLOA ORGANISATION,SYLOA -,"5, QUAI JAŸR",69009,LYON,+33 4 86 68 76 00,,corinne.terrasse@syloa.com,www.syloa.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32954
S,IM 092 10 0017,SYLTOURS,,"127, RUE PIERRE CORNEILLE, 11 Chemin de Bretagne",69003,LYON,,,s.lament@syltours.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34459
S,IM 039 10 0008,SYLVER TOURS / SELECTOUR,,"5, ROUTE DE BESANÇON",39600,ARBOIS,+33 3 84 66 30 69,,sylvertours-arbois@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32177
T,IM 064 12 0014,T.C. ASSOCIES / SELECTOUR,BIARRITZ VOYAGES,"15, AVENUE DU JARDIN PUBLIC",64200,BIARRITZ,+33 5 59 22 13 22,,mj.escolano.biarritzvoyages@wanadoo.fr,www.biarritzvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32835
T,IM 075 21 0021,TAKE LIFE BEYOND FRANCE,TLB FRANCE - TLB DESTINATIONS -,"28, RUE DES COLONNES DU TRÔNE",75012,PARIS,+33 6 45 02 44 82,,contact@tlb-destinations.com,www.tlb-france.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33979
T,IM 075 12 0224,TAKE OFF / SELECTOUR,,"4, RUE D'ALESIA",75014,PARIS,+33 1 45 38 90 24,,celine@voyagetakeoff.fr,www.takesoff.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33777
T,IM 006 11 0022,TANGANYIKA EXPEDITIONS,Tanganyika Expéditions - M.D.T -Maison de la Tanzanie-,216 ROUTE DE SAINT JEANNET,06610,LA GAUDE,+33 4 93 71 50 85,,laurent@tanganyika.com,www.tanganyika.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31524
T,IM 091 10 0018,TANGO / CDMV,TANGO ET TANGO LOINTAIN - CDMV,"3, RUE DE LARDY",91850,BOURAY SUR JUINE,+33 1 69 27 10 56,,nathalie@voyages-tango.com,www.voyages-tango.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34436
T,IM 075 10 0083,TANIT VOYAGES / SELECTOUR,,"66, AVENUE D'ITALIE",75013,PARIS,+33 1 44 16 76 00,,tanit-italie@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33343
T,IM 069 24 0004,TASTY LYON,,325 IMPASSE DE L'ETOILE,69550,AMPLEPUIS,+33 6 65 06 00 88,,contact@tastylyon.com,www.tastylyon.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33095
T,IM 033 11 0002,TDR CONSEILS / SELECTOUR,ONPAROU.COM,"11, ALLÉE JAMES WATT",33700,MERIGNAC,+33 800 80 93 35,,e.dumas@onparou.com,www.onparou.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32006
T,IM 013 10 0022,TELLESCHI VOYAGES / SELECTOUR,,"13, ALLÉES LÉON GAMBETTA",13001,MARSEILLE,+33 4 91 64 28 01,,telleschi-marseille@selectour.com,www.telleschi-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31675
T,IM 069 10 0084,TELLIT VOYAGES / CEDIV,TELLIT VOYAGES - CEDIV,"24, RUE LALANDE, 10, avenue Simone Veil",69006,LYON,+33 4 37 24 90 30,,info@lesmatinsdumonde.com,www.lesmatinsdumonde.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32955
T,IM 083 12 0016,TENDANCE VOYAGE / CDMV,CDMV,"185, BLD DE LA LIBÉRATION",83490,LE MUY,,,lemuy@tendance-voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34160
T,IM 062 11 0009,TENDAO,Tendance Aventure Organisation,"17, RUE DU MARÉCHAL LEFEBVRE",62126,WIMILLE,+33 3 21 87 48 71,,franck@tendao.net,www.tendao.net,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32760
T,IM 092 10 0116,TERITORIA VOYAGES,CHATEAUX ET HOTELS COLLECTION,BORD DE SEINE 1,92441,ISSY LES MOULINEAUX CEDEX,+33 1 58 00 22 02,,xalberti@chateauxhotels.com,www.lescollectionneurs.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34491
T,IM 035 10 0043,TERRA MUNDI SARL - VISIT OUEST,TERRA MUNDI - VISIT OUEST - MA RANDO FACILE,"PONT REAN - 82, RUE DE REDON",35580,GUICHEN,+33 2 99 14 95 47,,info@terra-mundi.com,www.terra-mundi.com/,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32071
T,IM 067 12 0012,TERRA NOBILIS / CEDIV,CEDIV,"22, RUE DU GÉNÉRAL DE CASTELNAU",67000,STRASBOURG,+33 3 88 35 32 14,,info@terranobilis.com,www.terranobilis.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32891
T,IM 078 11 0036,TERRALTO,,"36, RUE DES ETATS GÉNÉRAUX",78000,VERSAILLES,+33 1 30 97 05 10,,deblock@terralto.com,www.terralto.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34085
T,IM 011 16 0001,TERRE A L'HORIZON,AVENIE ET AMBITION -,"ESPACE SOLEIL - 2, AVENUE MAÎTRE MOULY",11100,NARBONNE,,,voyages@terrealhorizon.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31609
T,IM 073 24 0003,TERRE D'ALBANIE,,"30, RUE DES MOLLIÈRES",73100,TRESSERVE,+33 6 58 95 18 61,,kravier@terredalbanie.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33276
T,IM 037 11 0010,TERRE DES LANGUES,,"4, PLACE DE LA VICTOIRE, ZA Percevalière - Bât 14A",37000,TOURS,+33 2 47 39 13 00,,comptabilite@terredeslangues.com,www.terredeslangues.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32117
T,IM 075 10 0047,TERRE ET NATURE VOYAGES / CEDIV,NATURE PLONGEE - CEDIV,"23, RUE D'OUESSANT",75015,PARIS,+33 1 45 67 60 60,,info@nature-plongee.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33329
T,IM 083 11 0002,TERRES 2 DECOUVERTES & TERRES DE PROVENCE / SELECTOUR,,"ZAC FRAY REDON, Parking Arnaldi",83136,ROCBARON,+33 4 94 69 82 68,,t2dvoyages@ecomail.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34155
T,IM 974 17 0004,TERRES METISSES,,"13, RUE DU GÉNÉRAL DE GAULLE, Résidence Pulchérima",97434,SAINT GILLES LES BAINS,+33 6 61 10 35 09,,olivier.pechenard@terresmetisses.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34856
T,IM 075 11 0150,THALASSO N°1,,"22-24, RUE DU PRÉSIDENT WILSON",92300,LEVALLOIS PERRET,+33 1 42 25 54 00,,samia@thalasso-to.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33699
T,IM 075 16 0014,THALIE,,"23, RUE DE SAUSSURE",75017,PARIS,+33 1 47 66 31 38,,contact@thalie.org,https://www.thalie.eu,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33945
T,IM 092 15 0017,THE TRAVEL CORNER / CEDIV,CEDIV,"20, RUE CLER",75007,PARIS,+33 1 42 73 61 77,,caroline@thetravelcorner.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34536
T,IM 013 10 0086,THE TRAVELLER'S CLUB / SELECTOUR,,"TOUR CMA CGM - 4, QUAI D'ARENC",13232,MARSEILLE CEDEX 02,+33 4 88 66 65 15,,mrs.tourisme@cma-cgm.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31700
T,IM 014 10 0001,THELLIER VOYAGES,,"25, RUE DE L'ODON",14790,VERSON,+33 2 31 80 06 00,,o.thellier@groupethellier.com,www.thelliervoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31763
T,IM 016 11 0010,THF SARL - COGNAC TASTING TOUR,REFLETS DE FRANCE,"10, RUE DU BOIS MONGIN",16130,SAINT PREUIL,+33 5 45 80 80 38,,contact@cognac-tasting-tour.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31781
T,IM 036 17 0001,THISY-TRAVELS,,32 RUE GRANDE,36200,ARGENTON SUR CREUSE,+33 6 24 61 08 38,,thisytravels@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32104
T,IM 075 18 0048,TICKETINGROUP,TANGKA VOYAGES,"32, RUE DE LA MONTAGNE SAINTE GENEVIÈVE",75005,PARIS,+33 1 45 65 24 04,,ad@ticketingroup.com,www.tangka.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33964
T,IM 075 18 0044,TICTACTRIP,,"2 TER, PASSAGE DES MARAIS",75010,PARIS,+33 6 26 91 20 34,,hugo.bazin@tictactrip.fr,www.tictactrip.eu,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33963
T,IM 094 10 0025,TIKI TOURS / SELECTOUR,,"53, RUE DE FONTENAY, Z.A.C.",94300,VINCENNES,+33 1 43 65 42 11,,tikitours@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34705
T,IM 093 10 0023,TIME TOURS,,"249, RUE DE CRIMÉE",75019,PARIS,+33 1 40 32 47 00,,voyages@timetours.fr,www.timetours-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34557
T,IM 092 12 0074,TIMGAD VOYAGES / SELECTOUR,,"99, BLD CHARLES DE GAULLE",92700,COLOMBES,+33 1 56 47 10 20,,tvi@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34527
T,IM 057 12 0004,TIPI VOYAGES,Tipi Voyages Prêt à Partir,"52, RUE DES ROMAINS",57360,AMNEVILLE,+33 3 87 71 03 05,,amneville@pretapartir.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32574
T,IM 062 11 0018,TONIQUE VOYAGES / HAVAS VOYAGES,HAVAS VOYAGES,"40, RUE SADI CARNOT",62400,BETHUNE,+33 3 21 57 21 61,,nathaliedehont@aol.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32764
T,IM 075 11 0190,TOP - TOURISME ORGANISATION PRODUCTION,TOP OF TRAVEL,3 RUE FRANKLIN,93100,MONTREUIL,,,assistante@topoftravel.fr,https:/www.topoftravel.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33706
T,IM 050 13 0005,TOUJOURS EN VACANCES - TUI,TUI FRANCE - TUI STORE,"32, RUE DU NEUFBOURG",50000,SAINT LÔ,+33 2 33 05 08 20,,toujoursenvacancessarl@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32416
T,IM 033 11 0053,TOUR DHORIZON / CEDIV,CEDIV,"5, AVENUE BINGHAMTON",33260,LA TESTE DE BUCH,+33 5 57 52 62 32,,infos@tourdhorizon.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32011
T,IM 037 10 0002,TOURAINE VOYAGES / CMDV,TOURCOM - CDMV,"117, RUE NATIONALE",37400,AMBOISE,+33 2 47 57 00 44,,agence@tourainevoyages.com,www.tourainevoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32107
